Setting,State,Comment,Path
Security Settings,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Resultant Set of Policy snap-in extensions
Security Templates,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Send additional data when on battery power,Not configured,No,\Windows Components\Windows Error Reporting
Send all sites not included in the Enterprise Mode Site List to Microsoft Edge.,Not configured,No,\Windows Components\Internet Explorer
Send Console Message,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Send data when on connected to a restricted/costed network,Not configured,No,\Windows Components\Windows Error Reporting
Send internationalized domain names,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Server Manager,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Service Dependencies,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Services,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Set action to take when logon hours expire,Not configured,No,\Windows Components\Windows Logon Options
Set and Lock Skin,Not configured,No,\Windows Components\Windows Media Player\User Interface
Set application cache storage limits for individual domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set application caches expiration time limit for individual domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set Call Security options,Not configured,No,\Windows Components\NetMeeting
Set default name for new Group Policy objects,Not configured,No,\System\Group Policy
Set default storage limits for websites,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set Group Policy refresh interval for users,Not configured,No,\System\Group Policy
Set how links are opened in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Settings
Set indexed database storage limits for individual domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set maximum application cache individual resource size,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set maximum application cache resource list size,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set maximum application caches storage limit for all domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set maximum indexed database storage limit for all domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page\Browsing History
Set RD Gateway authentication method,Not configured,No,\Windows Components\Remote Desktop Services\RD Gateway
Set RD Gateway server address,Not configured,No,\Windows Components\Remote Desktop Services\RD Gateway
Set rules for remote control of Remote Desktop Services user sessions,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Connections
Set tab process growth,Not configured,No,\Windows Components\Internet Explorer
Set the default behavior for AutoRun,Enabled,No,\Windows Components\AutoPlay Policies
Set the default source path for Update-Help,Not configured,No,\Windows Components\Windows PowerShell
Set the intranet support Web page,Not configured,No,\Windows Components\NetMeeting
Set the maximum number of WebSocket connections per server,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Set the time Quiet Hours begins each day,Not configured,No,\Start Menu and Taskbar\Notifications
Set the time Quiet Hours ends each day,Not configured,No,\Start Menu and Taskbar\Notifications
Set time (in seconds) to force reboot,Not configured,No,\System\Removable Storage Access
Set time limit for active but idle Remote Desktop Services sessions,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Session Time Limits
Set time limit for active Remote Desktop Services sessions,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Session Time Limits
Set time limit for disconnected sessions,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Session Time Limits
Settings package size warning threshold,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Settings Page Visibility,Not configured,No,\Control Panel
Settings storage path,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Shared Folders,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Shared Folders Ext,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
SharePoint Designer 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Shockwave Flash,Not configured,No,\Windows Components\Internet Explorer\Administrator Approved Controls
"Show ""Run as different user"" command on Start",Disabled,No,\Start Menu and Taskbar
Show additional calendar,Not configured,No,\Start Menu and Taskbar
Show Content Advisor on Internet Options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Content Page
Show message when opening sites in Microsoft Edge using Enterprise Mode,Not configured,No,\Windows Components\Internet Explorer
Show only specified Control Panel items,Not configured,No,\Control Panel
Show QuickLaunch on Taskbar,Disabled,No,\Start Menu and Taskbar
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Show security warning for potentially unsafe files,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Show Start on the display the user is using when they press the Windows logo key,Not configured,No,\Start Menu and Taskbar
Show the Apps view automatically when the user goes to Start,Not configured,No,\Start Menu and Taskbar
Show Windows Store apps on the taskbar,Disabled,No,\Start Menu and Taskbar
Site to Zone Assignment List,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
SMTP Protocol,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
SNMP,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Software Installation (Computers),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Group Policy snap-in extensions
Software Installation (Computers),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Resultant Set of Policy snap-in extensions
Software Installation (Users),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Group Policy snap-in extensions
Software Installation (Users),Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Group Policy\Resultant Set of Policy snap-in extensions
Specify a default color,Not configured,No,\Windows Components\Desktop Window Manager\Window Frame Coloring
Specify administratively assigned Offline Files,Not configured,No,\Network\Offline Files
Specify default behavior for a new tab,Not configured,No,\Windows Components\Internet Explorer
Specify default category for Add New Programs,Not configured,No,\Control Panel\Add or Remove Programs
Specify default connection URL,Not configured,No,\Windows Components\Remote Desktop Services\RemoteApp and Desktop Connections
Specify network directories to sync at logon/logoff time only,Not configured,No,\System\User Profiles
Specify SHA1 thumbprints of certificates representing trusted .rdp publishers,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Connection Client
Specify the order in which Windows Installer searches for installation files,Not configured,No,\Windows Components\Windows Installer
Specify use of ActiveX Installer Service for installation of ActiveX controls,Not configured,No,\Windows Components\Internet Explorer
Specify Work Folders settings,Not configured,No,\Windows Components\Work Folders
Sports,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Start a program on connection,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment
Start File Explorer with ribbon minimized,Not configured,No,\Windows Components\File Explorer
Start Internet Explorer with tabs from last browsing session,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page
Start Layout,Not configured,No,\Start Menu and Taskbar
Start the Internet Connection Wizard automatically,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Internet Connection Wizard Settings
Streaming Media Protocols,Not configured,No,\Windows Components\Windows Media Player\Networking
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Subscription Limits,Not configured,No,\Windows Components\Internet Explorer\Offline Pages
Sync settings over metered connections,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Sync settings over metered connections even when roaming,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Synchronization timeout,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Synchronize all offline files before logging off,Not configured,No,\Network\Offline Files
Synchronize all offline files when logging on,Not configured,No,\Network\Offline Files
Synchronize offline files before suspend,Not configured,No,\Network\Offline Files
Synchronize Windows settings,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
System Information,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
System Properties,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins\Extension snap-ins
Tape Drives: Deny read access,Not configured,No,\System\Removable Storage Access
Tape Drives: Deny write access,Not configured,No,\System\Removable Storage Access
Telephony,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Tools menu: Disable Internet Options... menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
TPM Management,Not configured,No,\Windows Components\Microsoft Management Console\Restricted/Permitted snap-ins
Travel,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Trust logic for file attachments,Not configured,No,\Windows Components\Attachment Manager
Trusted Sites Zone Restricted Protocols,Not configured,No,\Windows Components\Internet Explorer\Security Features\Network Protocol Lockdown\Restricted Protocols Per Security Zone
Trusted Sites Zone Template,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn off ability to pin sites in Internet Explorer on the desktop,Not configured,No,\Windows Components\Internet Explorer
Turn off Accelerators,Not configured,No,\Windows Components\Internet Explorer\Accelerators
Turn off access to the Store,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off ActiveX Opt-In prompt,Not configured,No,\Windows Components\Internet Explorer
Turn off add-on performance notifications,Not configured,No,\Windows Components\Internet Explorer
Turn off Adobe Flash in Internet Explorer and prevent applications from using Internet Explorer technology to instantiate Flash objects,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off Aero Shake window minimizing mouse gesture,Enabled,No,\Desktop
Turn off all balloon notifications,Enabled,No,\Start Menu and Taskbar
Turn off all Windows spotlight features,Enabled,No,\Windows Components\Cloud Content
Turn off AutoComplete integration with Input Panel,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off autocorrect misspelled words,Enabled,No,\Control Panel\Regional and Language Options
Turn off Automatic Crash Recovery,Not configured,No,\Windows Components\Internet Explorer
Turn off automatic download of the ActiveX VersionList,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off automatic image resizing,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Multimedia
Turn off automatic learning,Enabled,No,\Control Panel\Regional and Language Options\Handwriting personalization
Turn off automatic promotion of notification icons to the taskbar,Not configured,No,\Start Menu and Taskbar
Turn off automatic update of ADM files,Not configured,No,\System\Group Policy
Turn off Autoplay,Enabled,No,\Windows Components\AutoPlay Policies
Turn off background synchronization for feeds and Web Slices,Not configured,No,\Windows Components\RSS Feeds
Turn off blocking of outdated ActiveX controls for Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off blocking of outdated ActiveX controls for Internet Explorer on specific domains,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off browser geolocation,Not configured,No,\Windows Components\Internet Explorer
Turn off caching of thumbnail pictures,Enabled,No,\Windows Components\File Explorer
Turn off calls during Quiet Hours,Not configured,No,\Start Menu and Taskbar\Notifications
Turn off ClearType,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off collection of InPrivate Filtering data,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off common control and window animations,Not configured,No,\Windows Components\File Explorer
Turn off Compatibility View,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn off Compatibility View button,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn off configuration of pop-up windows in tabbed browsing,Not configured,No,\Windows Components\Internet Explorer
Turn off configuring underline links,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off Crash Detection,Not configured,No,\Windows Components\Internet Explorer
Turn off cross-document messaging,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off custom dictionary,Not configured,No,\Windows Components\IME
Turn off Data URI support,Not configured,No,\Windows Components\Internet Explorer\Security Features
Turn off desktop gadgets,Enabled,No,\Windows Components\Desktop Gadgets
Turn off details in messages about Internet connection problems,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off Developer Tools,Not configured,No,\Windows Components\Internet Explorer\Toolbars
Turn off display of recent search entries in the File Explorer search box,Enabled,No,\Windows Components\File Explorer
Turn off downloading of print drivers over HTTP,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off encryption support,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off Favorites bar,Not configured,No,\Windows Components\Internet Explorer
Turn off feature advertisement balloon notifications,Enabled,No,\Start Menu and Taskbar
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn off handwriting personalization data sharing,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off handwriting recognition error reporting,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off hardware buttons,Not configured,No,\Windows Components\Tablet PC\Hardware Buttons
Turn off Help Experience Improvement Program,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Help Ratings,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off highlight misspelled words,Enabled,No,\Control Panel\Regional and Language Options
Turn off history-based predictive input,Not configured,No,\Windows Components\IME
Turn off image display,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Multimedia
Turn off inline AutoComplete in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
Turn off InPrivate Browsing,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off InPrivate Filtering,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off insert a space after selecting a text prediction,Enabled,No,\Control Panel\Regional and Language Options
Turn off Internet download for Web publishing and online ordering wizards,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Internet File Association service,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Internet search integration,Not configured,No,\Windows Components\IME
Turn off loading websites and content in the background to optimize performance,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off location,Enabled,No,\Windows Components\Location and Sensors
Turn off location scripting,Not configured,No,\Windows Components\Location and Sensors
Turn off Managing SmartScreen Filter for Internet Explorer 8,Not configured,No,\Windows Components\Internet Explorer
Turn off notification area cleanup,Not configured,No,\Start Menu and Taskbar
Turn off notification mirroring,Enabled,No,\Start Menu and Taskbar\Notifications
Turn off notifications when a connection has only limited or no connectivity,Not configured,No,\Network\Network Connections
Turn off numerical sorting in File Explorer,Not configured,No,\Windows Components\File Explorer
Turn off offer text predictions as I type,Enabled,No,\Control Panel\Regional and Language Options
Turn off Open Extended Dictionary,Not configured,No,\Windows Components\IME
Turn off page transitions,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off page-zooming functionality,Not configured,No,\Windows Components\Internet Explorer
Turn off password security in Input Panel,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off pen feedback,Not configured,No,\Windows Components\Tablet PC\Cursors
Turn off personalized menus,Enabled,No,\Start Menu and Taskbar
Turn off phone number detection,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off pop-up management,Not configured,No,\Windows Components\Internet Explorer
Turn off Preview Pane,Not configured,No,\Windows Components\File Explorer\Explorer Frame Pane
Turn off Print Menu,Not configured,No,\Windows Components\Internet Explorer\Browser menus
Turn off printing over HTTP,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Profile Assistant,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off Program Compatibility Assistant,Not configured,No,\Windows Components\Application Compatibility
Turn off Quick Tabs functionality,Not configured,No,\Windows Components\Internet Explorer
Turn off Quiet Hours,Not configured,No,\Start Menu and Taskbar\Notifications
Turn off reminder balloons,Not configured,No,\Network\Offline Files
Turn off Reopen Last Browsing Session,Not configured,No,\Windows Components\Internet Explorer
Turn off saving auto-tuning data to file,Not configured,No,\Windows Components\IME
Turn off sending URL path as UTF-8,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\URL Encoding
Turn off sending UTF-8 query strings for URLs,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off sensors,Enabled,No,\Windows Components\Location and Sensors
Turn off shell protocol protected mode,Not configured,No,\Windows Components\File Explorer
Turn off Shortcut Menu,Not configured,No,\Windows Components\Internet Explorer\Browser menus
Turn off smart image dithering,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Multimedia
Turn off smooth scrolling,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off storage and display of search history,Not configured,No,\Windows Components\Search
Turn off suggestions for all user-installed providers,Not configured,No,\Windows Components\Internet Explorer
Turn off switching between recent apps,Enabled,No,\Windows Components\Edge UI
Turn off Tab Grouping,Not configured,No,\Windows Components\Internet Explorer
Turn off tabbed browsing,Not configured,No,\Windows Components\Internet Explorer
Turn off Tablet PC Pen Training,Not configured,No,\Windows Components\Tablet PC\Tablet PC Pen Training
Turn off Tablet PC touch input,Not configured,No,\Windows Components\Tablet PC\Touch Input
Turn off taskbar thumbnails,Not configured,No,\Start Menu and Taskbar
"Turn off the ""Order Prints"" picture task",Enabled,No,\System\Internet Communication Management\Internet Communication settings
"Turn off the ""Publish to Web"" task for files and folders",Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off the ability to launch report site problems using a menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
Turn off the auto-complete feature for web addresses,Not configured,No,\Windows Components\Internet Explorer
Turn off the caching of thumbnails in hidden thumbs.db files,Enabled,No,\Windows Components\File Explorer
Turn off the display of snippets in Content view mode,Not configured,No,\Windows Components\File Explorer
Turn off the display of thumbnails and only display icons on network folders,Enabled,No,\Windows Components\File Explorer
Turn off the display of thumbnails and only display icons.,Enabled,No,\Windows Components\File Explorer
Turn off the flip ahead with page prediction feature,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off the offer to update to the latest version of Windows,Enabled,No,\Windows Components\Store
Turn off the quick pick menu,Not configured,No,\Windows Components\Internet Explorer
Turn off the Security Settings Check feature,Not configured,No,\Windows Components\Internet Explorer
Turn off the Store application,Enabled,No,\Windows Components\Store
Turn off the WebSocket Object,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off the Windows Messenger Customer Experience Improvement Program,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off the Windows Welcome Experience,Not configured,No,\Windows Components\Cloud Content
Turn off the XDomainRequest object,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off tile notifications,Not configured,No,\Start Menu and Taskbar\Notifications
Turn off toast notifications,Enabled,No,\Start Menu and Taskbar\Notifications
Turn off toast notifications on the lock screen,Enabled,No,\Start Menu and Taskbar\Notifications
Turn off tolerant and Z-shaped scratch-out gestures,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off toolbar upgrade tool,Not configured,No,\Windows Components\Internet Explorer\Toolbars
Turn off Touch Panning,Not configured,No,\Windows Components\Tablet PC\Touch Input
Turn off tracking of app usage,Enabled,No,\Windows Components\Edge UI
Turn off Tracking Protection,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off URL Suggestions,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
Turn off user tracking,Enabled,No,\Start Menu and Taskbar
Turn Off user-installed desktop gadgets,Enabled,No,\Windows Components\Desktop Gadgets
Turn off Windows Calendar,Not configured,No,\Windows Components\Windows Calendar
Turn off Windows default printer management,Not configured,No,\Control Panel\Printers
Turn off Windows Key hotkeys,Not configured,No,\Windows Components\File Explorer
Turn off Windows Libraries features that rely on indexed file data,Not configured,No,\Windows Components\File Explorer
Turn off Windows Mobility Center,Not configured,No,\Windows Components\Windows Mobility Center
Turn off Windows Online,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Windows presentation settings,Not configured,No,\Windows Components\Presentation Settings
Turn off Windows Search AutoComplete,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
Turn off Windows Spotlight on Action Center,Not configured,No,\Windows Components\Cloud Content
Turn off Windows Spotlight on Settings,Not configured,No,\Windows Components\Cloud Content
Turn off Windows Update device driver search prompt,Not configured,No,\System\Driver Installation
Turn on 64-bit tab processes when running in Enhanced Protected Mode on 64-bit versions of Windows,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on ActiveX control logging in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn on ActiveX Filtering,Not configured,No,\Windows Components\Internet Explorer
Turn on automatic detection of intranet,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on automatic signup,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Signup Settings
Turn on Basic feed authentication over HTTP,Not configured,No,\Windows Components\RSS Feeds
Turn on Caret Browsing support,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on certificate address mismatch warning,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on Classic Shell,Disabled,Yes,\Windows Components\File Explorer
Turn on cloud candidate,Not configured,No,\Windows Components\IME
Turn on cloud candidate for CHS,Not configured,No,\Windows Components\IME
Turn on compatibility logging,Not configured,No,\Windows Components\Internet Explorer
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
