Setting,State,Comment,Path
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Software channel permissions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Specify a custom active power plan,Enabled,No,\System\Power Management
Specify a default color,Not configured,No,\Windows Components\Desktop Window Manager\Window Frame Coloring
Specify active hours range for auto-restarts,Not configured,No,\Windows Components\Windows Update
Specify additional definition sets for network traffic inspection,Not configured,No,\Windows Components\Windows Defender Antivirus\Network Inspection System
Specify address lookup behavior for DC locator ping,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify administratively assigned Offline Files,Not configured,No,\Network\Offline Files
Specify channel binding token hardening level,Not configured,No,\Windows Components\Windows Remote Management (WinRM)\WinRM Service
Specify communities,Not configured,No,\Network\SNMP
Specify contact company name,Not configured,No,\Windows Components\Windows Security\Enterprise Customization
Specify contact email address or Email ID,Not configured,No,\Windows Components\Windows Security\Enterprise Customization
Specify contact phone number or Skype ID,Not configured,No,\Windows Components\Windows Security\Enterprise Customization
Specify contact website,Not configured,No,\Windows Components\Windows Security\Enterprise Customization
Specify corporate DNS probe host address,Not configured,No,\Network\Network Connectivity Status Indicator
Specify corporate DNS probe host name,Not configured,No,\Network\Network Connectivity Status Indicator
Specify corporate site prefix list,Not configured,No,\Network\Network Connectivity Status Indicator
Specify corporate Website probe URL,Not configured,No,\Network\Network Connectivity Status Indicator
Specify DC Locator DNS records not registered by the DCs,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify deadline before auto-restart for update installation,Not configured,No,\Windows Components\Windows Update
Specify default behavior for a new tab,Not configured,No,\Windows Components\Internet Explorer
Specify default quota limit and warning level,Not configured,No,\System\Disk Quotas
Specify domain location determination URL,Not configured,No,\Network\Network Connectivity Status Indicator
Specify dynamic registration of the DC Locator DNS Records,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify Engaged restart transition and notification schedule for updates,Not configured,No,\Windows Components\Windows Update
Specify expected dial-up delay on logon,Not configured,No,\System\Net Logon
Specify global DNS,Not configured,No,\Network\Network Connectivity Status Indicator
Specify idle Timeout,Not configured,No,\Windows Components\Windows Remote Shell
Specify intranet Microsoft update service location,Disabled,No,\Windows Components\Windows Update
Specify KDC proxy servers for Kerberos clients,Not configured,No,\System\Kerberos
Specify log file debug output level,Not configured,No,\System\Net Logon
Specify maximum amount of memory in MB per Shell,Not configured,No,\Windows Components\Windows Remote Shell
Specify maximum log file size,Not configured,No,\System\Net Logon
Specify maximum number of processes per Shell,Not configured,No,\Windows Components\Windows Remote Shell
Specify maximum number of remote shells per user,Not configured,No,\Windows Components\Windows Remote Shell
Specify maximum wait time for Group Policy scripts,Not configured,No,\System\Scripts
Specify negative DC Discovery cache setting,Not configured,No,\System\Net Logon
Specify passive polling,Not configured,No,\Network\Network Connectivity Status Indicator
Specify permitted managers,Not configured,No,\Network\SNMP
Specify positive periodic DC Cache refresh for non-background callers,Not configured,No,\System\Net Logon
Specify RD Session Host server fallback printer driver behavior,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Printer Redirection
Specify Refresh Interval of the DC Locator DNS records,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify search order for device driver source locations,Not configured,No,\System\Device Installation
Specify settings for optional component installation and component repair,Not configured,No,\System
Specify SHA1 thumbprints of certificates representing trusted .rdp publishers,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Connection Client
Specify Shell Timeout,Not configured,No,\Windows Components\Windows Remote Shell
Specify site name,Not configured,No,\System\Net Logon
Specify sites covered by the application directory partition DC Locator DNS SRV records,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify sites covered by the DC Locator DNS SRV records,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify sites covered by the GC Locator DNS SRV Records,Not configured,No,\System\Net Logon\DC Locator DNS Records
Specify startup policy processing wait time,Not configured,No,\System\Group Policy
Specify the day of the week to check for definition updates,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Specify the day of the week to run a scheduled full scan to complete remediation,Not configured,No,\Windows Components\Windows Defender Antivirus\Remediation
Specify the day of the week to run a scheduled scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the display dim brightness (on battery),Not configured,No,\System\Power Management\Video and Display Settings
Specify the display dim brightness (plugged in),Enabled,No,\System\Power Management\Video and Display Settings
Specify the interval to check for definition updates,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Specify the interval to run quick scans per day,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the maximum depth to scan archive files,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the maximum log file size (KB),Not configured,No,\Windows Components\Event Log Service\Application
Specify the maximum log file size (KB),Not configured,No,\Windows Components\Event Log Service\Security
Specify the maximum log file size (KB),Not configured,No,\Windows Components\Event Log Service\Setup
Specify the maximum log file size (KB),Not configured,No,\Windows Components\Event Log Service\System
Specify the maximum percentage of CPU utilization during a scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the maximum size of archive files to be scanned,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the scan type to use for a scheduled scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the search server for device driver updates,Not configured,No,\System\Device Installation
Specify the system hibernate timeout (on battery),Enabled,No,\System\Power Management\Sleep Settings
Specify the system hibernate timeout (plugged in),Enabled,No,\System\Power Management\Sleep Settings
Specify the system sleep timeout (on battery),Enabled,No,\System\Power Management\Sleep Settings
Specify the system sleep timeout (plugged in),Enabled,No,\System\Power Management\Sleep Settings
Specify the time for a daily quick scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the time of day to run a scheduled full scan to complete remediation,Not configured,No,\Windows Components\Windows Defender Antivirus\Remediation
Specify the time of day to run a scheduled scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Specify the time to check for definition updates,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Specify the types of events Windows Installer records in its transaction log,Not configured,No,\Windows Components\Windows Installer
Specify the unattended sleep timeout (on battery),Enabled,No,\System\Power Management\Sleep Settings
Specify the unattended sleep timeout (plugged in),Enabled,No,\System\Power Management\Sleep Settings
Specify threat alert levels at which default action should not be taken when detected,Not configured,No,\Windows Components\Windows Defender Antivirus\Threats
Specify threats upon which default action should not be taken when detected,Not configured,No,\Windows Components\Windows Defender Antivirus\Threats
Specify timeout for fast user switching events,Not configured,No,\Windows Components\Biometrics
Specify traps for public community,Not configured,No,\Network\SNMP
Specify use of ActiveX Installer Service for installation of ActiveX controls,Not configured,No,\Windows Components\Internet Explorer
Specify what to load in background (aka AutoLoad),Not configured,No,\System\App-V\Streaming
Specify Windows File Protection cache location,Not configured,No,\System\Windows File Protection
Specify Windows installation file location,Not configured,No,\System
Specify Windows Service Pack installation file location,Not configured,No,\System
Specify workplace connectivity wait time for policy processing,Not configured,No,\System\Group Policy
Sports,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
SSL Cipher Suite Order,Not configured,No,\Network\SSL Configuration Settings
Standard User Individual Lockout Threshold,Not configured,No,\System\Trusted Platform Module Services
Standard User Lockout Duration,Not configured,No,\System\Trusted Platform Module Services
Standard User Total Lockout Threshold,Not configured,No,\System\Trusted Platform Module Services
Start a program on connection,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment
Start File Explorer with ribbon minimized,Not configured,No,\Windows Components\File Explorer
Start Internet Explorer with tabs from last browsing session,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\General Page
Start Layout,Not configured,No,\Start Menu and Taskbar
Start the scheduled scan only when computer is on but not in use,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Stop indexing in the event of limited hard drive space,Not configured,No,\Windows Components\Search
Store BitLocker recovery information in Active Directory Domain Services (Windows Server 2008 and Windows Vista),Not configured,No,\Windows Components\BitLocker Drive Encryption
Subfolders always available offline,Not configured,No,\Network\Offline Files
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Submit non-encrypted form data,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Subnet definitions are authoritative,Not configured,No,\Network\Network Isolation
Support compound authentication,Not configured,No,\System\Kerberos
Support device authentication using certificate,Not configured,No,\System\Kerberos
Support Email Address,Not configured,No,\Network\DirectAccess Client Experience Settings
Suppress all notifications,Not configured,No,\Windows Components\Windows Defender Antivirus\Client Interface
Suppresses reboot notifications,Not configured,No,\Windows Components\Windows Defender Antivirus\Client Interface
Suspend user sign-in to complete app registration,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Connections
Sync settings over metered connections,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Sync settings over metered connections even when roaming,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Sync Unlisted Windows Apps,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Synchronization timeout,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Synchronize all offline files before logging off,Not configured,No,\Network\Offline Files
Synchronize all offline files when logging on,Not configured,No,\Network\Offline Files
Synchronize offline files before suspend,Not configured,No,\Network\Offline Files
Synchronize Windows settings,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Tag Windows Customer Experience Improvement data with Study Identifier,Not configured,No,\Windows Components\Windows Customer Experience Improvement Program
Tape Drives: Deny execute access,Not configured,No,\System\Removable Storage Access
Tape Drives: Deny read access,Not configured,No,\System\Removable Storage Access
Tape Drives: Deny write access,Not configured,No,\System\Removable Storage Access
Time (in seconds) to force reboot when required for policy changes to take effect,Not configured,No,\System\Device Installation\Device Installation Restrictions
Timeout for hung logon sessions during shutdown,Not configured,No,\Windows Components\Shutdown Options
Timeout for inactive BITS jobs,Not configured,No,\Network\Background Intelligent Transfer Service (BITS)
Toggle user control over Insider builds,Disabled,No,\Windows Components\Data Collection and Preview Builds
Travel,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Tray Icon,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Troubleshooting: Allow users to access and run Troubleshooting Wizards,Not configured,No,\System\Troubleshooting and Diagnostics\Scripted Diagnostics
Troubleshooting: Allow users to access online troubleshooting content on Microsoft servers from the Troubleshooting Control Panel (via the Windows Online Troubleshooting Service - WOTS),Not configured,No,\System\Troubleshooting and Diagnostics\Scripted Diagnostics
Trusted Hosts,Not configured,No,\Windows Components\Windows Remote Management (WinRM)\WinRM Client
Trusted Sites Zone Restricted Protocols,Not configured,No,\Windows Components\Internet Explorer\Security Features\Network Protocol Lockdown\Restricted Protocols Per Security Zone
Trusted Sites Zone Template,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Try Next Closest Site,Not configured,No,\System\Net Logon\DC Locator DNS Records
TTL value for A and PTR records,Not configured,No,\Network\DNS Client
"Turn off ""Found New Hardware"" balloons during device installation",Not configured,No,\System\Device Installation
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn off .NET Framework Setup,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn off ability to pin sites in Internet Explorer on the desktop,Not configured,No,\Windows Components\Internet Explorer
Turn off Accelerators,Not configured,No,\Windows Components\Internet Explorer\Accelerators
Turn off access to all Windows Update features,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off access to the Store,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Active Help,Not configured,No,\Windows Components\Online Assistance
Turn off ActiveX Opt-In prompt,Not configured,No,\Windows Components\Internet Explorer
Turn off adaptive display timeout (on battery),Not configured,No,\System\Power Management\Video and Display Settings
Turn off adaptive display timeout (plugged in),Disabled,No,\System\Power Management\Video and Display Settings
Turn off add-on performance notifications,Not configured,No,\Windows Components\Internet Explorer
Turn off Adobe Flash in Internet Explorer and prevent applications from using Internet Explorer technology to instantiate Flash objects,Enabled,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off app notifications on the lock screen,Enabled,No,\System\Logon
Turn off Application Compatibility Engine,Not configured,No,\Windows Components\Application Compatibility
Turn off Application Telemetry,Not configured,No,\Windows Components\Application Compatibility
Turn off Auto Exclusions,Not configured,No,\Windows Components\Windows Defender Antivirus\Exclusions
Turn off AutoComplete integration with Input Panel,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off Automatic Crash Recovery,Not configured,No,\Windows Components\Internet Explorer
Turn off Automatic Download and Install of updates,Not configured,No,\Windows Components\Store
Turn off Automatic Download and Update of Map Data,Not configured,No,\Windows Components\Maps
Turn off Automatic Download of updates on Win8 machines,Not configured,No,\Windows Components\Store
Turn off automatic learning,Not configured,No,\Control Panel\Regional and Language Options\Handwriting personalization
Turn off Automatic Root Certificates Update,Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off automatic termination of applications that block or cancel shutdown,Not configured,No,\System\Shutdown Options
Turn off Autoplay,Enabled,No,\Windows Components\AutoPlay Policies
Turn off auto-restart for updates during active hours,Not configured,No,\Windows Components\Windows Update
Turn off auto-restart notifications for update installations,Not configured,No,\Windows Components\Windows Update
Turn off background refresh of Group Policy,Not configured,No,\System\Group Policy
Turn off background synchronization for feeds and Web Slices,Not configured,No,\Windows Components\RSS Feeds
Turn off blocking of outdated ActiveX controls for Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off blocking of outdated ActiveX controls for Internet Explorer on specific domains,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn off boot and resume optimizations,Not configured,No,\System\Disk NV Cache
Turn off browser geolocation,Not configured,No,\Windows Components\Internet Explorer
Turn off cache power mode,Not configured,No,\System\Disk NV Cache
Turn off ClearType,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off collection of InPrivate Filtering data,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off Compatibility View,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn off Compatibility View button,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn off Configuration,Not configured,No,\System\System Restore
Turn off configuration of pop-up windows in tabbed browsing,Not configured,No,\Windows Components\Internet Explorer
Turn off Crash Detection,Not configured,No,\Windows Components\Internet Explorer
Turn off creation of System Restore checkpoints,Not configured,No,\Windows Components\Windows Installer
Turn off cross-document messaging,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off Data Execution Prevention,Not configured,No,\Windows Components\Internet Explorer\Security Features
Turn off Data Execution Prevention for Explorer,Not configured,No,\Windows Components\File Explorer
Turn off Data Execution Prevention for HTML Help Executible,Not configured,No,\System
Turn off Data URI support,Not configured,No,\Windows Components\Internet Explorer\Security Features
Turn off desktop gadgets,Enabled,No,\Windows Components\Desktop Gadgets
Turn off Developer Tools,Not configured,No,\Windows Components\Internet Explorer\Toolbars
Turn off downloading of print drivers over HTTP,Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off encryption support,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off enhanced notifications,Not configured,No,\Windows Components\Windows Defender Antivirus\Reporting
"Turn off Event Viewer ""Events.asp"" links",Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off Favorites bar,Not configured,No,\Windows Components\Internet Explorer
Turn off File History,Enabled,No,\Windows Components\File History
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn off first-run prompt,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn off GdiDPIScaling for applications,Not configured,No,\System\Display
Turn off Group Policy Client Service AOAC optimization,Not configured,No,\System\Group Policy
Turn off handwriting personalization data sharing,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off handwriting recognition error reporting,Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off hardware buttons,Not configured,No,\Windows Components\Tablet PC\Hardware Buttons
Turn off heap termination on corruption,Not configured,No,\Windows Components\File Explorer
"Turn off Help and Support Center ""Did you know?"" content",Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Help and Support Center Microsoft Knowledge Base search,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off hybrid sleep (on battery),Enabled,No,\System\Power Management\Sleep Settings
Turn off hybrid sleep (plugged in),Enabled,No,\System\Power Management\Sleep Settings
Turn off IDN encoding,Not configured,No,\Network\DNS Client
Turn off InPrivate Browsing,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off InPrivate Filtering,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Internet download for Web publishing and online ordering wizards,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Internet File Association service,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Inventory Collector,Enabled,No,\Windows Components\Application Compatibility
Turn off KMS Client Online AVS Validation,Not configured,No,\Windows Components\Software Protection Platform
Turn off legacy remote shutdown interface,Not configured,No,\Windows Components\Shutdown Options
Turn off loading websites and content in the background to optimize performance,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off Local Group Policy Objects processing,Not configured,No,\System\Group Policy
Turn off location,Enabled,No,\Windows Components\Location and Sensors
Turn off location scripting,Not configured,No,\Windows Components\Location and Sensors
Turn off logging via package settings,Not configured,No,\Windows Components\Windows Installer
Turn off low battery user notification,Not configured,No,\System\Power Management\Notification Settings
Turn off Managing SmartScreen Filter for Internet Explorer 8,Not configured,No,\Windows Components\Internet Explorer
Turn off Microsoft consumer experiences,Not configured,No,\Windows Components\Cloud Content
Turn off Microsoft Peer-to-Peer Networking Services,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services
Turn off Multicast Bootstrap,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Global Clouds
Turn off Multicast Bootstrap,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Link-Local Clouds
Turn off Multicast Bootstrap,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Site-Local Clouds
Turn off multicast name resolution,Not configured,No,\Network\DNS Client
Turn off non-volatile cache feature,Not configured,No,\System\Disk NV Cache
Turn off notifications network usage,Not configured,No,\Start Menu and Taskbar\Notifications
Turn off numerical sorting in File Explorer,Not configured,No,\Windows Components\File Explorer
Turn off page-zooming functionality,Not configured,No,\Windows Components\Internet Explorer
Turn off password security in Input Panel,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off pen feedback,Not configured,No,\Windows Components\Tablet PC\Cursors
Turn off phone number detection,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn off picture password sign-in,Enabled,No,\System\Logon
Turn off PNRP cloud creation,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Global Clouds
Turn off PNRP cloud creation,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Link-Local Clouds
Turn off PNRP cloud creation,Not configured,No,\Network\Microsoft Peer-to-Peer Networking Services\Peer Name Resolution Protocol\Site-Local Clouds
Turn off pop-up management,Not configured,No,\Windows Components\Internet Explorer
Turn off Power Throttling,Not configured,No,\System\Power Management\Power Throttling Settings
Turn off Print Menu,Not configured,No,\Windows Components\Internet Explorer\Browser menus
Turn off printing over HTTP,Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off Profile Assistant,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off Program Compatibility Assistant,Not configured,No,\Windows Components\Application Compatibility
Turn off Push To Install service,Not configured,No,\Windows Components\Push To Install
Turn off Quick Tabs functionality,Not configured,No,\Windows Components\Internet Explorer
Turn off real-time protection,Not configured,No,\Windows Components\Windows Defender Antivirus\Real-time Protection
Turn off Registration if URL connection is referring to Microsoft.com,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off reminder balloons,Not configured,No,\Network\Offline Files
Turn off Reopen Last Browsing Session,Not configured,No,\Windows Components\Internet Explorer
Turn off Resultant Set of Policy logging,Not configured,No,\System\Group Policy
Turn off routine remediation,Not configured,No,\Windows Components\Windows Defender Antivirus
Turn off Search Companion content file updates,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off sending UTF-8 query strings for URLs,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn off sensors,Enabled,No,\Windows Components\Location and Sensors
Turn off shared components,Not configured,No,\Windows Components\Windows Installer
Turn off shell protocol protected mode,Not configured,No,\Windows Components\File Explorer
Turn off smart card emulation,Not configured,No,\Windows Components\Windows Hello for Business
Turn off smart multi-homed name resolution,Not configured,No,\Network\DNS Client
Turn off smart protocol reordering,Not configured,No,\Network\DNS Client
Turn off solid state mode,Not configured,No,\System\Disk NV Cache
Turn off Steps Recorder,Not configured,No,\Windows Components\Application Compatibility
Turn off suggestions for all user-installed providers,Not configured,No,\Windows Components\Internet Explorer
Turn off SwitchBack Compatibility Engine,Not configured,No,\Windows Components\Application Compatibility
Turn off System Restore,Not configured,No,\System\System Restore
Turn off tabbed browsing,Not configured,No,\Windows Components\Internet Explorer
Turn off Tablet PC Pen Training,Not configured,No,\Windows Components\Tablet PC\Tablet PC Pen Training
Turn off Tablet PC touch input,Not configured,No,\Windows Components\Tablet PC\Touch Input
"Turn off the ""Order Prints"" picture task",Enabled,No,\System\Internet Communication Management\Internet Communication settings
"Turn off the ""Publish to Web"" task for files and folders",Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off the ability to launch report site problems using a menu option,Not configured,No,\Windows Components\Internet Explorer\Browser menus
Turn off the advertising ID,Not configured,No,\System\User Profiles
Turn off the auto-complete feature for web addresses,Not configured,No,\Windows Components\Internet Explorer
Turn off the display (on battery),Enabled,No,\System\Power Management\Video and Display Settings
Turn off the display (plugged in),Enabled,No,\System\Power Management\Video and Display Settings
Turn off the flip ahead with page prediction feature,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn Off the hard disk (on battery),Enabled,No,\System\Power Management\Hard Disk Settings
Turn Off the hard disk (plugged in),Enabled,No,\System\Power Management\Hard Disk Settings
Turn off the offer to update to the latest version of Windows,Not configured,No,\Windows Components\Store
Turn off the quick pick menu,Not configured,No,\Windows Components\Internet Explorer
Turn off the Security Settings Check feature,Not configured,No,\Windows Components\Internet Explorer
Turn off the Store application,Not configured,No,\Windows Components\Store
Turn off the WebSocket Object,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off the Windows Messenger Customer Experience Improvement Program,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off the XDomainRequest object,Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Turn off tolerant and Z-shaped scratch-out gestures,Not configured,No,\Windows Components\Tablet PC\Input Panel
Turn off toolbar upgrade tool,Not configured,No,\Windows Components\Internet Explorer\Toolbars
Turn off Touch Panning,Not configured,No,\Windows Components\Tablet PC\Touch Input
Turn off Tracking Protection,Not configured,No,\Windows Components\Internet Explorer\Privacy
Turn Off UDP On Client,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Connection Client
Turn off unsolicited network traffic on the Offline Maps settings page,Not configured,No,\Windows Components\Maps
Turn off URL Suggestions,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
Turn Off user-installed desktop gadgets,Enabled,No,\Windows Components\Desktop Gadgets
Turn off Windows Calendar,Not configured,No,\Windows Components\Windows Calendar
Turn off Windows Customer Experience Improvement Program,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Windows Defender Antivirus,Not configured,No,\Windows Components\Windows Defender Antivirus
Turn off Windows Error Reporting,Enabled,No,\System\Internet Communication Management\Internet Communication settings
Turn off Windows Installer,Not configured,No,\Windows Components\Windows Installer
Turn off Windows Location Provider,Enabled,No,\Windows Components\Location and Sensors\Windows Location Provider
Turn off Windows Mobility Center,Not configured,No,\Windows Components\Windows Mobility Center
Turn off Windows Network Connectivity Status Indicator active tests,Not configured,No,\System\Internet Communication Management\Internet Communication settings
Turn off Windows presentation settings,Not configured,No,\Windows Components\Presentation Settings
Turn off Windows Search AutoComplete,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
